"00d55980-39eb-11e8-bb6c-c81f66cf2333","SILVER","199"
"00d85100-06f9-11e8-9727-c81f66cf135e","GOLD","200"
"00dbbbb0-690a-11e8-a566-c81f66dbb56c","SILVER","113"
"00e2ee90-0568-11e8-919f-c81f66cf2333","GOLD","214"
"00e7c950-ff01-11e7-a367-c81f66dbb56c","SILVER","198"
"00f04640-019d-11e8-979b-c81f66dbb56c","SILVER","200"
"00f3cbc0-00b8-11e8-a89d-c81f66cf135e","BRONZE","113"
"01032ac0-04fa-11e8-a89d-c81f66cf135e","SILVER","200"
"0103dd60-0934-11e8-9e61-c81f66cf2333","BRONZE","198"
"0109f020-fcb8-11e7-9e61-c81f66cf2333","SILVER","199"
"01158590-1435-11e8-9e8c-c81f66cf135e","SILVER","200"
"011ab3a0-5489-11e8-9564-c81f66dbb56c","GOLD","200"
"011bb430-032b-11e8-bc10-c81f66cf135e","GOLD","202"
"011fc040-fcf3-11e7-b4cc-c81f66cf2333","BRONZE","146"
"0124a9f0-fbe6-11e8-96e7-c81f66cf2333","IRON","33"
"0125b7a0-493a-11e8-b378-c81f66dbb56c","DIAMOND","106"
"0126a7e0-3216-11e8-a09c-c81f66dbb56c","BRONZE","101"
"0131e130-fc0d-11e7-9727-c81f66cf135e","SILVER","200"
"0134e0d0-1a96-11e9-bdd4-c81f66cf2333","IRON","26"
"013e96d0-493a-11e8-b378-c81f66dbb56c","PLATINUM","199"
"013f3310-493a-11e8-b378-c81f66dbb56c","PLATINUM","121"
"01559980-0497-11e8-a61f-c81f66cf2333","BRONZE","100"
"01570620-00d3-11e8-979b-c81f66dbb56c","SILVER","200"
"015c4810-9e99-11e8-b118-c81f66cf2333","PLATINUM","201"
"01618f40-9f49-11e8-ba39-c81f66cf135e","SILVER","154"
"01619ae0-fae8-11e7-a86f-c81f66cf135e","SILVER","200"
"0161d640-493a-11e8-b378-c81f66dbb56c","GOLD","201"
"01666380-16e5-11e9-9f75-c81f66dbb56c","IRON","22"
"0167a0d0-fb55-11e7-9e65-c81f66cf2333","GOLD","200"
"016d6180-3c61-11e8-b378-c81f66dbb56c","SILVER","200"
"016e0090-03f4-11e8-9e8c-c81f66cf135e","GOLD","206"
"0177aaf0-4265-11e8-a09c-c81f66dbb56c","SILVER","142"
"0178dde0-fb60-11e7-936d-c81f66cf2333","SILVER","200"
"017e9440-1c0f-11e8-9727-c81f66cf135e","SILVER","201"
"017ed220-fb30-11e7-8f00-c81f66cf2333","SILVER","201"
"018b4ce0-1137-11e8-919f-c81f66cf2333","SILVER","199"
"0198fb20-9552-11e8-a5be-c81f66cf135e","SILVER","199"
"01a3fd30-d775-11e8-8841-c81f66cf2333","GOLD","186"
"01a47260-d775-11e8-8841-c81f66cf2333","GOLD","150"
"01a67ba0-f147-11e8-874c-c81f66cf135e","SILVER","102"
"01b48500-fcd9-11e7-a367-c81f66dbb56c","PLATINUM","200"
"01c7bac0-fe8d-11e7-b4cc-c81f66cf2333","DIAMOND","202"
"01d0d360-032b-11e8-8a89-c81f66dbb56c","SILVER","200"
"01dd9ae0-33ce-11e8-80ab-c81f66cf135e","GOLD","198"
"01e24c20-d3fb-11e8-b3fa-c81f66dbb56c","SILVER","100"
"01f67b80-1174-11e9-9df5-c81f66cf135e","BRONZE","98"
"020ca300-71fc-11e8-819e-c81f66cf135e","BRONZE","99"
"02113460-fe20-11e7-a367-c81f66dbb56c","SILVER","200"
"02176990-27db-11e8-838a-c81f66cf135e","PLATINUM","102"
"02177810-175d-11e8-9e61-c81f66cf2333","SILVER","200"
"02217520-fe2d-11e7-a89d-c81f66cf135e","GOLD","200"
"0221f5d0-fee7-11e7-b72a-c81f66dbb56c","PLATINUM","207"
"02221b50-fe83-11e7-919f-c81f66cf2333","SILVER","200"
"02252f90-f4cb-11e8-b894-c81f66dbb56c","SILVER","98"
"02277ce0-fbee-11e7-a61f-c81f66cf2333","GOLD","247"
"02286020-1b0f-11e8-979b-c81f66dbb56c","BRONZE","148"
"0228d440-1e4f-11e8-8c5c-c81f66cf2333","DIAMOND","201"
"022ccbc0-88d2-11e8-b118-c81f66cf2333","SILVER","134"
"022d0d50-fb4d-11e7-936d-c81f66cf2333","SILVER","198"
"0235d0b0-28d0-11e8-8d1b-c81f66cf2333","DIAMOND","100"
"024159c0-a711-11e8-a566-c81f66dbb56c","GOLD","188"
"02482e00-0854-11e8-a367-c81f66dbb56c","SILVER","201"
"02517500-fc9c-11e7-a61f-c81f66cf2333","GOLD","200"
"0251e330-23f9-11e8-977f-c81f66dbb56c","PLATINUM","112"
"025237a0-0ecc-11e8-8a89-c81f66dbb56c","BRONZE","99"
"0254dee0-ffa6-11e7-a89d-c81f66cf135e","SILVER","200"
"025554a0-fb33-11e7-bd34-c81f66cf2333","SILVER","201"
"02557c30-062a-11e8-b4cc-c81f66cf2333","SILVER","197"
"02558e10-5c5f-11e8-b333-c81f66cf2333","DIAMOND","200"
"02594570-fba5-11e7-936d-c81f66cf2333","BRONZE","153"
"025ad6a0-4ea8-11e8-87a6-c81f66cf2333","SILVER","201"
"025b0c10-02a9-11e8-a61f-c81f66cf2333","SILVER","203"
"025f73a0-6c7a-11e8-b118-c81f66cf2333","PLATINUM","103"
"0265abf0-0210-11e8-8a89-c81f66dbb56c","SILVER","199"
"0265fed0-0a24-11e9-8f35-c81f66cf2333","BRONZE","96"
"027faef0-c4e4-11e8-a0e8-c81f66cf135e","GOLD","150"
"0280ff80-0239-11e8-b72a-c81f66dbb56c","SILVER","200"
"028bc330-88a7-11e8-8d1d-c81f66dbb56c","DIAMOND","136"
"028ce050-8986-11e8-945e-c81f66dbb56c","GOLD","192"
"0292ead0-19e8-11e8-9727-c81f66cf135e","GOLD","200"
"029cdfc0-4483-11e8-977f-c81f66dbb56c","PLATINUM","120"
"029d7c00-4483-11e8-977f-c81f66dbb56c","PLATINUM","108"
"029d8000-6dd8-11e8-a566-c81f66dbb56c","GOLD","191"
"02a2d3e0-017f-11e8-b72a-c81f66dbb56c","PLATINUM","199"
"02a90f50-fe67-11e7-979b-c81f66dbb56c","SILVER","199"
"02b27d80-469a-11e8-a82d-c81f66cf2333","SILVER","200"
"02b39660-a9ec-11e8-b118-c81f66cf2333","SILVER","154"
"02b6cc00-fd98-11e7-a367-c81f66dbb56c","SILVER","200"
"02b70e20-fe1c-11e7-979b-c81f66dbb56c","SILVER","201"
"02bca7c0-facc-11e7-8a52-c81f66cf135e","GOLD","199"
"02c1df70-b47a-11e8-838d-c81f66dbb56c","GOLD","199"
"02c237f0-ffac-11e7-b4cc-c81f66cf2333","BRONZE","150"
"02c640d0-f4e7-11e8-bddc-c81f66cf135e","GOLD","103"
"02c6b470-ed30-11e8-9afb-c81f66cf2333","SILVER","100"
"02d46250-0c8f-11e8-919f-c81f66cf2333","GOLD","196"
"02e46b20-0e40-11e8-8a89-c81f66dbb56c","GOLD","201"
"02e66550-1864-11e8-9e8c-c81f66cf135e","SILVER","199"
"02e79950-0646-11e8-9727-c81f66cf135e","GOLD","201"
"02eb62c0-d2be-11e8-bd9c-c81f66cf135e","GOLD","201"
"02f70030-06d6-11e8-979b-c81f66dbb56c","GOLD","199"
"02f82ee0-fb34-11e7-bea7-c81f66dbb56c","SILVER","199"
"02fa8e30-fd08-11e7-bc10-c81f66cf135e","SILVER","201"
"0303bd60-8017-11e8-b118-c81f66cf2333","SILVER","200"
"030757d0-57ff-11e8-ae23-c81f66cf2333","DIAMOND","101"
"030792f0-fc0a-11e7-a61f-c81f66cf2333","SILVER","203"
"03083f80-03bb-11e8-b72a-c81f66dbb56c","DIAMOND","215"
"030ca340-222e-11e8-8d1b-c81f66cf2333","GOLD","191"
"030ca850-14fe-11e8-979b-c81f66dbb56c","GOLD","200"
"030ff290-4333-11e8-b378-c81f66dbb56c","SILVER","199"
"03192680-6c55-11e8-b118-c81f66cf2333","SILVER","200"
"0329b670-4483-11e8-977f-c81f66dbb56c","GOLD","200"
"032a2ba0-4483-11e8-977f-c81f66dbb56c","GOLD","201"
"0332fc90-0198-11e8-9e8c-c81f66cf135e","BRONZE","172"
"03406120-606e-11e8-b118-c81f66cf2333","GOLD","202"
"0340c3a0-169e-11e8-a89d-c81f66cf135e","SILVER","198"
"034551d0-c2d4-11e8-8355-c81f66dbb56c","SILVER","100"
"03494450-4810-11e8-a82d-c81f66cf2333","PLATINUM","124"
"034c6a10-1c49-11e8-a61f-c81f66cf2333","SILVER","200"
"0358a0f0-07c2-11e8-bc10-c81f66cf135e","SILVER","200"
"035de890-a6a9-11e8-8d1d-c81f66dbb56c","PLATINUM","106"
"0364dcb0-fbdf-11e7-a89d-c81f66cf135e","BRONZE","183"
"036e94b0-0b09-11e8-9e61-c81f66cf2333","BRONZE","107"
"037163e0-1aac-11e8-979b-c81f66dbb56c","PLATINUM","105"
"03770f20-0535-11e8-9e61-c81f66cf2333","SILVER","197"
"037d4a70-03a5-11e8-919f-c81f66cf2333","SILVER","198"
"03806e10-f992-11e8-96e7-c81f66cf2333","IRON","41"
"038edae0-cfee-11e8-8e4a-c81f66cf135e","GOLD","200"
"03912cc0-fbf3-11e7-b4cc-c81f66cf2333","BRONZE","154"
"039f1a10-fda1-11e7-b72a-c81f66dbb56c","BRONZE","198"
"03a10290-b20e-11e8-9e55-c81f66dbb56c","GOLD","136"
"03a1e680-fe79-11e8-96e7-c81f66cf2333","BRONZE","101"
"03b03970-afcc-11e8-9e55-c81f66dbb56c","GOLD","197"
"03b538f0-2e5b-11e8-b378-c81f66dbb56c","GOLD","200"
"03b6d110-1b4b-11e8-9727-c81f66cf135e","SILVER","190"
"03bbcb70-0494-11e8-b72a-c81f66dbb56c","SILVER","199"
"03c3ec10-3fcc-11e8-977f-c81f66dbb56c","PLATINUM","108"
"03c41320-3fcc-11e8-977f-c81f66dbb56c","PLATINUM","200"
"03c4fd80-3fcc-11e8-977f-c81f66dbb56c","PLATINUM","139"
"03c7aba0-78ae-11e8-819e-c81f66cf135e","GOLD","199"
"03c87530-fb4a-11e7-bea7-c81f66dbb56c","SILVER","200"
"03cc2390-ff0c-11e7-8a89-c81f66dbb56c","SILVER","197"
"03d5d990-4dc6-11e8-9823-c81f66cf2333","SILVER","196"
"03d76710-9ab0-11e8-b4af-c81f66cf135e","GOLD","167"
"03d7fe20-ce07-11e8-838d-c81f66dbb56c","GOLD","122"
"03d84c40-ce07-11e8-838d-c81f66dbb56c","GOLD","199"
"03ddcf00-0735-11e9-a9c4-c81f66dbb56c","IRON","38"
"03e8dd60-2279-11e8-838a-c81f66cf135e","SILVER","195"
"03ec8ea0-141a-11e8-979b-c81f66dbb56c","BRONZE","107"
"03efa1c0-fcf6-11e7-979b-c81f66dbb56c","SILVER","199"
"03f1ab40-29b1-11e8-bb3d-c81f66cf135e","GOLD","196"
"03f35890-26f6-11e8-8d1b-c81f66cf2333","SILVER","192"
"03f5dbb0-0eaf-11e8-a89d-c81f66cf135e","GOLD","196"
"03f65540-b4d1-11e8-b9f8-c81f66cf2333","SILVER","100"
"03f83230-fd83-11e7-919f-c81f66cf2333","SILVER","199"
"03f84c60-4357-11e8-bb3d-c81f66cf135e","GOLD","199"
"040d6520-352c-11e8-977f-c81f66dbb56c","SILVER","199"
"0410de50-16ca-11e9-96e9-c81f66cf2333","GOLD","100"
"0426e9e0-1d6d-11e8-a367-c81f66dbb56c","SILVER","199"
"042e5680-14b2-11e8-9e61-c81f66cf2333","GOLD","201"
"043753c0-6d31-11e8-945e-c81f66dbb56c","SILVER","120"
"04489fb0-29c3-11e8-959b-c81f66cf135e","SILVER","136"
"044c0b80-4374-11e8-b378-c81f66dbb56c","PLATINUM","101"
"045dc800-fe16-11e7-9e8c-c81f66cf135e","GOLD","199"
"04655220-aedb-11e8-b905-c81f66cf2333","GOLD","200"
"047fd040-ce9e-11e8-9e55-c81f66dbb56c","GOLD","135"
"04810e20-12b4-11e8-919f-c81f66cf2333","SILVER","200"
"0485e520-0e4b-11e8-a367-c81f66dbb56c","SILVER","200"
"049f30d0-fc34-11e7-9e8c-c81f66cf135e","SILVER","201"
"04a30850-1ed9-11e8-838a-c81f66cf135e","BRONZE","120"
"04a4a900-d412-11e8-9e55-c81f66dbb56c","SILVER","101"
"04aae320-1dbe-11e8-8c5c-c81f66cf2333","SILVER","193"
"04b6bee0-2983-11e8-83fd-c81f66dbb56c","SILVER","200"
"04b9cfc0-d664-11e8-b3fa-c81f66dbb56c","SILVER","100"
"04c03440-67ca-11e8-8d1d-c81f66dbb56c","SILVER","140"
"04c55ab0-ef8d-11e8-9afb-c81f66cf2333","GOLD","100"
"04c986d0-0424-11e8-919f-c81f66cf2333","SILVER","201"
"04cb6290-fef5-11e7-bc10-c81f66cf135e","SILVER","204"
"04cc1440-2986-11e8-a09c-c81f66dbb56c","GOLD","200"
"04cd9890-17d0-11e9-a0eb-c81f66dbb56c","IRON","28"
"04d29b00-fd33-11e7-9727-c81f66cf135e","SILVER","199"
"04d50780-f2c1-11e8-a440-c81f66cf2333","GOLD","100"
"04d5a150-745d-11e8-b3c4-c81f66cf2333","GOLD","153"
"04d6c570-a352-11e8-b118-c81f66cf2333","GOLD","200"
"04e5d130-fe6d-11e7-8a89-c81f66dbb56c","SILVER","201"
"04ece650-0bc4-11e8-b4cc-c81f66cf2333","BRONZE","105"
"04f000b0-fd78-11e7-a367-c81f66dbb56c","PLATINUM","198"
"04f05fa0-40f4-11e8-80ab-c81f66cf135e","GOLD","200"
"04f17d60-3067-11e8-838a-c81f66cf135e","SILVER","199"
"04f1eb10-c950-11e8-9cfa-c81f66cf2333","GOLD","201"
"04fd4230-0708-11e9-8b5f-c81f66cf2333","BRONZE","100"
"05147c10-0e4d-11e9-9ed1-c81f66dbb56c","IRON","33"
"0519e9b0-cfd8-11e8-8841-c81f66cf2333","PLATINUM","188"
"0534a9a0-a362-11e8-8d1d-c81f66dbb56c","SILVER","199"
"05377600-fc30-11e7-a89d-c81f66cf135e","PLATINUM","200"
"05387ba0-1061-11e8-8a89-c81f66dbb56c","SILVER","196"
"0539cea0-39f7-11e8-838a-c81f66cf135e","PLATINUM","136"
"053e9640-692e-11e8-b4af-c81f66cf135e","SILVER","141"
"054a14f0-0bd9-11e8-a61f-c81f66cf2333","SILVER","200"
"054ac500-47e1-11e8-959b-c81f66cf135e","SILVER","200"
"0553de90-102f-11e8-979b-c81f66dbb56c","SILVER","200"
"055dc8c0-fd9b-11e7-9e61-c81f66cf2333","SILVER","199"
"0561d950-ad14-11e8-bd9c-c81f66cf135e","SILVER","109"
"05664e50-06dd-11e8-a61f-c81f66cf2333","SILVER","199"
"0566aef0-de22-11e8-8841-c81f66cf2333","GOLD","126"
"056a76f0-6dbd-11e8-ae23-c81f66cf2333","GOLD","200"
"0578b6f0-3eda-11e8-8d1b-c81f66cf2333","PLATINUM","129"
"058237c0-138c-11e9-96e7-c81f66cf2333","IRON","24"
"05843900-fc89-11e7-b4cc-c81f66cf2333","SILVER","203"
"05844eb0-8f76-11e8-b4af-c81f66cf135e","PLATINUM","200"
"058a1e90-97db-11e8-8d1d-c81f66dbb56c","SILVER","199"
"05900f60-fc06-11e7-a89d-c81f66cf135e","SILVER","199"
"05a1c450-3309-11e8-8d1b-c81f66cf2333","GOLD","195"
"05a5bb80-5f75-11e8-945e-c81f66dbb56c","SILVER","199"
"05a93560-ab0d-11e8-a566-c81f66dbb56c","SILVER","116"
"05ad1c10-24bd-11e8-977f-c81f66dbb56c","SILVER","200"
"05b13d60-1605-11e9-86fa-c81f66dbb56c","BRONZE","98"
"05b6b750-0624-11e8-8a89-c81f66dbb56c","SILVER","200"
"05b782e0-fb69-11e7-a067-c81f66cf135e","SILVER","200"
"05bbb4b0-0f09-11e8-9727-c81f66cf135e","PLATINUM","200"
"05c4ddc0-398d-11e8-838a-c81f66cf135e","GOLD","199"
"05c6ace0-0463-11e8-b4cc-c81f66cf2333","BRONZE","127"
"05ca5cd0-d59d-11e8-a0e8-c81f66cf135e","GOLD","129"
"05d90a10-fb68-11e7-9776-c81f66dbb56c","SILVER","202"
"05da4510-fcde-11e8-b615-c81f66dbb56c","IRON","40"
"05e02050-04bb-11e8-a61f-c81f66cf2333","GOLD","201"
"05e35a60-ed07-11e8-be8b-c81f66dbb56c","PLATINUM","151"
"05e36b20-1fd7-11e8-838a-c81f66cf135e","SILVER","200"
"05e8ef90-fd8c-11e7-a61f-c81f66cf2333","BRONZE","200"
"05eac620-cf47-11e8-b4b3-c81f66cf135e","SILVER","100"
"05ef8c60-02c8-11e8-a89d-c81f66cf135e","GOLD","200"
"05f37df0-741c-11e8-b4af-c81f66cf135e","GOLD","193"
"05f5d550-4e74-11e8-97c6-c81f66cf135e","GOLD","200"
"05fae300-fd62-11e7-bc10-c81f66cf135e","PLATINUM","200"
"05fea820-a459-11e8-b4af-c81f66cf135e","SILVER","122"
"05fec880-0703-11e8-bc10-c81f66cf135e","SILVER","198"
"06052ca0-4a58-11e8-bb3d-c81f66cf135e","SILVER","199"
"060d66c0-ff69-11e7-a61f-c81f66cf2333","BRONZE","200"
"060e9a70-7284-11e8-b4af-c81f66cf135e","GOLD","199"
"0611f830-297a-11e8-838a-c81f66cf135e","BRONZE","116"
"06169690-fbdc-11e7-9e65-c81f66cf2333","SILVER","199"
"06281b70-fb74-11e8-b8bf-c81f66cf135e","IRON","36"
"062a4ce0-ffd2-11e7-979b-c81f66dbb56c","SILVER","200"
"062fbee0-df20-11e8-838d-c81f66dbb56c","PLATINUM","200"
"0641f140-0b0f-11e8-9727-c81f66cf135e","SILVER","200"
"064390c0-fcde-11e7-b4cc-c81f66cf2333","PLATINUM","200"
"064ef5d0-0ece-11e8-a61f-c81f66cf2333","DIAMOND","201"
"06591ac0-fcc1-11e7-b4cc-c81f66cf2333","SILVER","200"
"0659e8e0-20c2-11e8-838a-c81f66cf135e","BRONZE","108"
"0665aea0-d37d-11e8-b9f8-c81f66cf2333","SILVER","100"
"06700330-365e-11e8-83fd-c81f66dbb56c","PLATINUM","200"
"06700331-365e-11e8-83fd-c81f66dbb56c","PLATINUM","174"
"06709f70-365e-11e8-83fd-c81f66dbb56c","PLATINUM","201"
"0671a100-e54e-11e8-a0e8-c81f66cf135e","SILVER","110"
"06729810-0586-11e8-9727-c81f66cf135e","PLATINUM","201"
"06789c80-fb07-11e7-b8c2-c81f66cf135e","PLATINUM","200"
"06867270-b6f4-11e8-8355-c81f66dbb56c","GOLD","183"
"068b39c0-63b8-11e8-a566-c81f66dbb56c","SILVER","116"
"06935770-0bd1-11e8-9727-c81f66cf135e","GOLD","192"
"069f36d0-d7ff-11e8-8841-c81f66cf2333","GOLD","115"
"06a7ce60-fd6e-11e7-9727-c81f66cf135e","SILVER","200"
"06bc30d0-f8d1-11e8-960d-c81f66dbb56c","IRON","92"
"06c1be30-02d9-11e9-b8bf-c81f66cf135e","BRONZE","97"
"06c2a510-60a5-11e8-a566-c81f66dbb56c","GOLD","199"
"06c6c180-fad0-11e7-9e65-c81f66cf2333","PLATINUM","201"
"06d18410-239a-11e8-977f-c81f66dbb56c","SILVER","200"
"06d29270-0251-11e8-919f-c81f66cf2333","SILVER","200"
"06d4a2c0-fb55-11e7-936d-c81f66cf2333","SILVER","198"
"06dca840-fc35-11e7-9727-c81f66cf135e","BRONZE","200"
"06ddd050-183a-11e8-bc10-c81f66cf135e","GOLD","213"
"06e8e650-fd7f-11e7-9e61-c81f66cf2333","SILVER","200"
"06ef9760-103f-11e9-8b5f-c81f66cf2333","IRON","42"
"06f0b940-fda5-11e7-a61f-c81f66cf2333","SILVER","199"
"06f19ff0-03c1-11e8-9e8c-c81f66cf135e","BRONZE","108"
"06f5ba30-10f5-11e9-b535-c81f66cf135e","GOLD","101"
"06f8ce50-00c0-11e8-bc10-c81f66cf135e","BRONZE","118"
"06fb2880-2681-11e8-838a-c81f66cf135e","SILVER","199"
"0701b5d0-4fce-11e8-b1c6-c81f66cf135e","SILVER","200"
"07135eb0-fcf0-11e7-9e61-c81f66cf2333","SILVER","192"
"071ea3d0-fbf4-11e7-b4cc-c81f66cf2333","SILVER","200"
"072e0350-fa6f-11e8-9df5-c81f66cf135e","IRON","43"
"07385070-d347-11e8-8e4a-c81f66cf135e","GOLD","200"
"073d94d0-fdbe-11e8-8f35-c81f66cf2333","IRON","46"
"073dcd60-0530-11e8-9e8c-c81f66cf135e","SILVER","200"
"0746c900-c499-11e8-b9f8-c81f66cf2333","GOLD","169"
"07493a00-c499-11e8-b9f8-c81f66cf2333","GOLD","131"
"074bd8d0-1794-11e8-bc10-c81f66cf135e","SILVER","200"
"074be4e0-2010-11e8-a09c-c81f66dbb56c","SILVER","149"
"0762eb80-190e-11e8-9727-c81f66cf135e","PLATINUM","200"
"0763d7f0-1834-11e8-b72a-c81f66dbb56c","PLATINUM","200"
"07672bf0-f8d3-11e8-9119-c81f66cf135e","IRON","76"
"07679290-7528-11e8-945e-c81f66dbb56c","SILVER","200"
"076ade10-fcaf-11e7-9727-c81f66cf135e","SILVER","199"
"076b0140-11a5-11e9-a4a6-c81f66dbb56c","BRONZE","95"
"076d0f60-5fb4-11e8-945e-c81f66dbb56c","GOLD","200"
"076f9fa0-fe89-11e7-b72a-c81f66dbb56c","BRONZE","200"
"07732a60-06eb-11e9-b8bf-c81f66cf135e","SILVER","100"
"07948740-15f7-11e8-b72a-c81f66dbb56c","BRONZE","139"
"07976470-2c53-11e8-b378-c81f66dbb56c","SILVER","192"
"0799cb60-0dc8-11e8-979b-c81f66dbb56c","GOLD","203"
"079b8150-1906-11e8-a61f-c81f66cf2333","BRONZE","101"
"07a0ad20-f8c0-11e8-a329-c81f66cf2333","IRON","78"
"07a5cdf0-f375-11e8-aaa5-c81f66dbb56c","GOLD","143"
"07b98d40-0a37-11e8-9e8c-c81f66cf135e","SILVER","200"
"07bd2910-15fc-11e9-bdff-c81f66cf135e","IRON","26"
"07bd34a0-0e46-11e8-8a89-c81f66dbb56c","BRONZE","106"
"07bd4580-250c-11e8-bb6c-c81f66cf2333","GOLD","200"
"07bf63b0-fcd0-11e7-919f-c81f66cf2333","BRONZE","199"
"07c606f0-fc6e-11e7-9995-c81f66cf2333","BRONZE","138"
"07c630e0-0c7b-11e8-919f-c81f66cf2333","GOLD","199"
"07c63b00-27d1-11e8-977f-c81f66dbb56c","BRONZE","199"
"07cdaa20-0076-11e8-a89d-c81f66cf135e","GOLD","201"
"07d0fda0-105d-11e8-919f-c81f66cf2333","BRONZE","103"
"07d3aa00-a57c-11e8-b4af-c81f66cf135e","BRONZE","108"
"07d8d140-00c4-11e8-9727-c81f66cf135e","BRONZE","198"
"07d92800-0288-11e8-979b-c81f66dbb56c","SILVER","206"
"07da18e0-3ba0-11e8-8c5c-c81f66cf2333","GOLD","199"
"07de1bd0-3753-11e8-8c5c-c81f66cf2333","SILVER","167"
"07de8330-fdd3-11e8-8b5f-c81f66cf2333","IRON","37"
"07e3a610-14fa-11e9-9f75-c81f66dbb56c","IRON","29"
"07f55c70-023a-11e9-8b5f-c81f66cf2333","IRON","40"
"07f673f0-fbf9-11e7-a367-c81f66dbb56c","GOLD","201"
"07fbe800-0124-11e8-bc10-c81f66cf135e","SILVER","198"
"080292e0-6dfd-11e8-b3c4-c81f66cf2333","BRONZE","174"
"080dfe80-f068-11e8-863f-c81f66cf135e","SILVER","103"
"081c32e0-bfe2-11e8-a0e8-c81f66cf135e","GOLD","134"
"081ca810-bfe2-11e8-a0e8-c81f66cf135e","GOLD","200"
"081ccf20-bfe2-11e8-a0e8-c81f66cf135e","GOLD","195"
"081d6b60-bfe2-11e8-a0e8-c81f66cf135e","GOLD","183"
"081e4ce0-0ef5-11e8-a61f-c81f66cf2333","SILVER","200"
"081e73b0-bf5c-11e8-838d-c81f66dbb56c","GOLD","201"
"082150d0-06f7-11e8-8a89-c81f66dbb56c","SILVER","200"
"082b5c60-2416-11e8-bb6c-c81f66cf2333","GOLD","200"
"082e2f50-fc05-11e7-a61f-c81f66cf2333","GOLD","212"
"083f6f50-fcb3-11e7-a89d-c81f66cf135e","SILVER","201"
"083f8480-31a7-11e8-bb6c-c81f66cf2333","DIAMOND","200"
"083fab90-31a7-11e8-bb6c-c81f66cf2333","DIAMOND","200"
"0848c3b0-12e4-11e8-b72a-c81f66dbb56c","GOLD","200"
"084d9090-fce9-11e7-bc10-c81f66cf135e","BRONZE","198"
"084f8a10-31a7-11e8-bb6c-c81f66cf2333","GOLD","200"
"0863ae50-31a7-11e8-bb6c-c81f66cf2333","PLATINUM","200"
"086471a0-31a7-11e8-bb6c-c81f66cf2333","PLATINUM","200"
